GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "34000","New Jersey",2,SARPP,3,"..."," RPPs: Services: Housing ","Index",153.352,149.140,150.352,145.753,149.431,147.495,147.534,145.267,145.622,140.545,141.407,141.150,139.498,134.885,135.689,134.101
 "35000","New Mexico",6,SARPP,3,"..."," RPPs: Services: Housing ","Index",81.064,79.523,78.057,83.486,82.226,81.305,80.341,78.836,79.346,77.873,75.145,74.035,75.416,72.935,75.682,75.264
 "36000","New York",2,SARPP,3,"..."," RPPs: Services: Housing ","Index",130.885,133.009,135.218,137.135,136.229,135.957,135.794,134.325,133.735,130.961,129.998,129.317,132.333,131.477,124.714,121.919
 "37000","North Carolina",5,SARPP,3,"..."," RPPs: Services: Housing ","Index",74.274,75.265,75.389,76.344,75.773,75.956,76.334,75.762,74.662,75.489,75.288,75.422,74.983,75.977,78.770,80.837
 "38000","North Dakota",4,SARPP,3,"..."," RPPs: Services: Housing ","Index",63.158,64.359,61.863,69.119,76.782,80.069,78.426,78.073,86.059,71.549,72.083,76.982,72.103,70.782,65.750,69.363
 "39000","Ohio",3,SARPP,3,"..."," RPPs: Services: Housing ","Index",77.132,76.126,76.290,75.587,76.299,77.572,75.488,75.577,75.119,74.959,74.223,73.452,73.276,72.768,72.775,72.080
 "40000","Oklahoma",6,SARPP,3,"..."," RPPs: Services: Housing ","Index",61.909,64.275,65.683,66.054,66.015,67.249,67.830,66.381,66.083,66.050,65.927,64.104,63.496,63.894,63.165,65.005
 "41000","Oregon",8,SARPP,3,"..."," RPPs: Services: Housing ","Index",98.454,101.480,101.351,100.378,103.285,101.676,103.018,105.383,106.486,110.216,111.046,110.212,109.960,109.244,110.381,108.960
 "42000","Pennsylvania",2,SARPP,3,"..."," RPPs: Services: Housing ","Index",86.603,86.841,88.479,88.654,88.119,88.956,88.693,88.932,87.870,87.854,87.675,86.473,86.835,86.680,86.351,85.787
 "44000","Rhode Island",1,SARPP,3,"..."," RPPs: Services: Housing ","Index",117.574,117.747,115.847,115.292,107.866,108.807,113.807,113.130,108.077,106.713,110.160,108.689,102.879,109.070,104.192,102.350
 "45000","South Carolina",5,SARPP,3,"..."," RPPs: Services: Housing ","Index",72.509,74.611,74.630,75.270,75.703,74.311,73.409,74.555,73.919,74.011,73.926,74.443,74.558,76.098,78.691,80.469
 "46000","South Dakota",4,SARPP,3,"..."," RPPs: Services: Housing ","Index",59.176,56.525,62.155,59.124,68.015,68.294,62.650,62.179,62.103,64.721,66.913,66.283,63.644,64.882,65.057,64.873
 "47000","Tennessee",5,SARPP,3,"..."," RPPs: Services: Housing ","Index",72.530,73.215,73.386,73.223,74.658,73.463,71.925,72.763,74.562,75.141,73.760,76.012,75.787,76.262,76.767,77.870
 "48000","Texas",6,SARPP,3,"..."," RPPs: Services: Housing ","Index",87.981,88.199,89.263,89.674,91.096,91.437,93.567,93.956,95.552,95.244,95.251,95.836,95.776,95.582,96.999,97.436
 "49000","Utah",7,SARPP,3,"..."," RPPs: Services: Housing ","Index",97.171,100.982,92.605,97.049,96.813,98.040,94.980,93.617,98.991,95.623,96.831,97.325,97.259,99.172,105.305,106.232
 "50000","Vermont",1,SARPP,3,"..."," RPPs: Services: Housing ","Index",98.832,101.790,98.387,101.350,105.470,98.654,96.902,98.901,87.118,93.298,97.845,94.258,105.256,92.910,88.925,82.013
 "51000","Virginia",5,SARPP,3,"..."," RPPs: Services: Housing ","Index",112.939,114.184,114.417,114.508,113.388,115.839,115.230,114.867,111.763,110.864,112.598,107.424,111.379,110.147,107.738,105.537
 "53000","Washington",8,SARPP,3,"..."," RPPs: Services: Housing ","Index",117.383,116.781,114.329,116.283,113.902,115.009,117.884,119.583,123.094,125.501,128.148,129.503,126.119,125.630,127.615,125.507
 "54000","West Virginia",5,SARPP,3,"..."," RPPs: Services: Housing ","Index",56.474,56.879,58.805,58.906,58.675,60.472,59.325,61.694,59.158,58.611,58.377,58.661,56.487,59.144,53.827,56.134
 "55000","Wisconsin",3,SARPP,3,"..."," RPPs: Services: Housing ","Index",84.581,83.685,85.796,86.288,84.592,82.527,80.630,81.187,79.262,81.944,80.025,79.351,75.283,76.128,77.516,78.278
 "56000","Wyoming",7,SARPP,3,"..."," RPPs: Services: Housing ","Index",77.453,88.371,85.011,91.789,85.182,89.991,91.416,83.273,90.642,82.625,75.080,79.121,73.479,77.985,78.943,75.925
 "00000","United States", ,SARPP,4,"..."," RPPs: Services: Utilities ","Index",98.516,98.523,98.656,98.648,98.723,98.669,98.557,98.488,98.520,98.542,98.443,98.516,98.577,98.707,98.549,98.645
 "01000","Alabama",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",90.904,90.967,92.954,93.093,95.089,93.464,94.269,94.683,94.750,93.710,87.970,86.366,85.095,86.907,88.100,90.436
 "02000","Alaska",8,SARPP,4,"..."," RPPs: Services: Utilities ","Index",89.925,103.870,106.097,110.704,113.130,118.266,112.926,116.970,123.393,123.114,129.704,131.617,127.982,117.048,108.568,111.889
 "04000","Arizona",6,SARPP,4,"..."," RPPs: Services: Utilities ","Index",96.371,96.256,104.333,104.282,100.540,99.016,100.346,101.049,97.468,98.977,99.776,92.567,90.130,87.986,87.236,83.222
 "05000","Arkansas",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",81.220,79.469,78.891,79.091,81.787,81.466,81.277,84.455,83.700,83.149,79.256,78.449,81.665,82.652,82.503,81.366
 "06000","California",8,SARPP,4,"..."," RPPs: Services: Utilities ","Index",111.410,112.817,117.193,115.294,117.078,121.443,128.276,129.314,129.464,130.675,125.052,130.969,133.740,144.494,152.406,142.080
 "08000","Colorado",7,SARPP,4,"..."," RPPs: Services: Utilities ","Index",78.335,78.750,83.909,90.995,85.691,83.487,96.816,89.160,89.328,86.072,84.520,88.401,88.387,85.484,89.416,87.055
 "09000","Connecticut",1,SARPP,4,"..."," RPPs: Services: Utilities ","Index",154.489,157.069,146.629,138.321,135.083,134.150,135.631,139.107,142.765,144.599,140.709,143.385,159.889,146.574,140.189,152.464
 "10000","Delaware",2,SARPP,4,"..."," RPPs: Services: Utilities ","Index",111.848,117.734,116.391,117.185,117.258,111.720,105.000,103.986,102.977,101.977,99.483,99.575,98.384,93.492,95.563,105.278
 "11000","District of Columbia",2,SARPP,4,"..."," RPPs: Services: Utilities ","Index",126.646,130.051,117.194,114.550,110.893,113.938,109.777,113.372,113.094,111.638,106.838,106.071,106.119,114.018,104.380,110.224
 "12000","Florida",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",98.618,101.192,96.170,95.329,93.497,93.628,95.315,92.394,89.914,87.468,91.101,94.360,89.725,89.876,94.706,93.760
 "13000","Georgia",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",91.010,89.389,93.122,97.798,98.025,97.681,96.783,98.423,98.095,99.438,94.441,96.813,96.832,95.678,97.442,93.219
 "15000","Hawaii",8,SARPP,4,"..."," RPPs: Services: Utilities ","Index",210.545,180.331,161.434,214.585,209.686,209.991,195.337,176.908,168.690,169.988,195.321,203.824,190.405,183.342,197.435,191.330
 "16000","Idaho",7,SARPP,4,"..."," RPPs: Services: Utilities ","Index",66.402,72.182,76.133,76.603,79.836,80.954,82.292,83.518,84.474,79.736,73.935,74.687,75.119,68.391,66.252,68.138
 "17000","Illinois",3,SARPP,4,"..."," RPPs: Services: Utilities ","Index",94.202,89.927,90.754,90.066,86.955,81.253,88.407,89.377,89.691,91.421,91.808,83.930,84.806,86.223,88.365,80.750
 "18000","Indiana",3,SARPP,4,"..."," RPPs: Services: Utilities ","Index",85.756,88.137,82.748,85.526,85.855,86.135,84.447,85.216,83.720,88.232,91.967,88.668,90.124,90.851,86.817,86.394
 "19000","Iowa",4,SARPP,4,"..."," RPPs: Services: Utilities ","Index",84.832,86.199,88.592,84.318,85.068,85.945,83.066,82.241,82.905,87.441,97.198,97.032,97.064,98.753,97.788,87.057
 "20000","Kansas",4,SARPP,4,"..."," RPPs: Services: Utilities ","Index",85.383,87.601,89.811,87.038,86.986,89.500,87.648,90.463,92.721,96.885,103.914,99.860,101.313,100.428,102.739,92.881
 "21000","Kentucky",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",73.471,73.722,75.442,78.955,82.437,82.733,85.353,85.809,85.656,85.570,79.176,77.471,76.304,79.828,81.898,81.244
 "22000","Louisiana",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",87.830,73.089,80.084,78.442,75.007,79.975,80.699,79.067,78.566,77.812,76.531,77.413,76.748,80.759,84.352,76.499
 "23000","Maine",1,SARPP,4,"..."," RPPs: Services: Utilities ","Index",137.730,136.762,126.830,125.456,121.075,117.848,120.769,121.378,122.129,124.078,128.729,131.898,133.396,127.901,138.414,143.647
 "24000","Maryland",2,SARPP,4,"..."," RPPs: Services: Utilities ","Index",123.937,128.538,114.370,108.434,105.910,107.896,102.888,107.206,114.101,108.742,102.967,103.966,104.515,104.825,102.034,108.939
 "25000","Massachusetts",1,SARPP,4,"..."," RPPs: Services: Utilities ","Index",150.037,142.576,114.165,120.235,127.418,115.453,109.978,117.740,133.164,148.847,151.652,150.386,162.127,155.671,151.436,166.295
 "26000","Michigan",3,SARPP,4,"..."," RPPs: Services: Utilities ","Index",95.813,103.344,104.787,104.915,106.399,105.924,99.350,99.438,100.027,101.172,102.367,98.742,103.071,101.809,97.706,100.636
 "27000","Minnesota",4,SARPP,4,"..."," RPPs: Services: Utilities ","Index",84.764,84.138,83.637,82.838,85.656,85.879,87.170,86.079,90.179,90.617,96.419,92.734,91.854,91.954,89.078,90.556
 "28000","Mississippi",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",85.772,81.717,82.034,82.242,84.860,85.351,88.630,90.075,85.788,87.174,81.017,79.410,78.381,80.842,80.419,84.626
 "29000","Missouri",4,SARPP,4,"..."," RPPs: Services: Utilities ","Index",78.368,83.042,87.206,88.664,89.616,87.884,83.074,87.952,85.242,89.974,92.668,92.820,93.407,91.301,83.768,85.537
 "30000","Montana",7,SARPP,4,"..."," RPPs: Services: Utilities ","Index",76.510,75.939,80.508,85.264,84.816,84.681,84.208,85.854,86.965,83.188,76.891,79.223,79.192,74.797,72.911,72.862
 "31000","Nebraska",4,SARPP,4,"..."," RPPs: Services: Utilities ","Index",76.102,78.056,79.749,78.761,81.365,82.213,78.657,80.094,79.396,82.227,87.320,86.077,86.971,85.980,84.531,79.690
 "32000","Nevada",8,SARPP,4,"..."," RPPs: Services: Utilities ","Index",94.865,100.468,105.204,100.240,101.610,97.211,105.481,104.176,93.147,88.705,83.192,87.249,85.058,76.468,83.884,90.693
 "33000","New Hampshire",1,SARPP,4,"..."," RPPs: Services: Utilities ","Index",134.300,138.380,126.836,131.722,130.532,123.944,126.595,131.026,137.125,143.771,142.815,144.956,143.891,140.796,149.343,155.560
 "34000","New Jersey",2,SARPP,4,"..."," RPPs: Services: Utilities ","Index",132.521,134.975,130.365,128.254,126.424,122.732,111.182,107.424,112.010,110.579,113.305,117.236,120.458,115.092,105.406,115.761
 "35000","New Mexico",6,SARPP,4,"..."," RPPs: Services: Utilities ","Index",82.628,80.895,90.518,93.248,94.238,93.329,98.052,95.295,92.146,92.420,82.021,80.814,83.894,81.956,83.501,76.913
 "36000","New York",2,SARPP,4,"..."," RPPs: Services: Utilities ","Index",147.592,145.798,140.655,138.302,131.689,133.834,130.397,123.181,124.485,128.576,135.392,133.736,138.498,137.620,129.767,135.723
 "37000","North Carolina",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",85.354,85.535,87.598,87.327,90.525,89.834,90.376,90.960,88.402,85.359,86.839,89.171,87.742,84.602,82.449,84.174
 "38000","North Dakota",4,SARPP,4,"..."," RPPs: Services: Utilities ","Index",73.110,71.836,75.469,73.255,74.344,74.913,73.304,74.149,74.922,77.189,84.639,84.696,85.266,87.614,82.704,73.719
 "39000","Ohio",3,SARPP,4,"..."," RPPs: Services: Utilities ","Index",98.792,99.685,94.191,93.136,93.437,95.003,91.863,91.321,88.452,89.005,94.479,90.749,91.244,91.862,87.595,89.781
 "40000","Oklahoma",6,SARPP,4,"..."," RPPs: Services: Utilities ","Index",78.855,75.341,81.211,80.919,82.833,81.646,83.861,85.209,84.914,83.628,79.450,79.214,77.895,79.576,83.178,80.299
 "41000","Oregon",8,SARPP,4,"..."," RPPs: Services: Utilities ","Index",84.176,88.043,86.411,92.568,95.008,89.526,95.346,99.400,95.984,94.523,92.544,95.547,95.420,96.564,90.500,91.228
 "42000","Pennsylvania",2,SARPP,4,"..."," RPPs: Services: Utilities ","Index",109.034,111.858,110.335,113.686,110.140,110.383,102.342,103.630,105.311,108.436,111.414,112.636,108.891,105.823,109.596,118.505
 "44000","Rhode Island",1,SARPP,4,"..."," RPPs: Services: Utilities ","Index",137.175,138.836,129.900,122.988,117.549,121.607,125.450,129.573,131.397,130.902,138.803,141.196,156.842,146.304,133.689,146.004
 "45000","South Carolina",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",86.147,87.175,89.381,91.157,94.980,94.664,97.358,97.761,96.899,94.532,93.228,95.954,93.763,90.859,89.224,86.073
 "46000","South Dakota",4,SARPP,4,"..."," RPPs: Services: Utilities ","Index",77.039,76.683,79.630,76.358,78.877,80.191,78.947,79.769,80.931,83.084,90.526,89.296,90.398,94.501,88.467,80.793
 "47000","Tennessee",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",79.284,79.704,80.205,83.315,84.150,82.021,84.160,83.840,83.394,82.115,77.961,76.276,74.114,76.144,77.407,76.296
 "48000","Texas",6,SARPP,4,"..."," RPPs: Services: Utilities ","Index",101.426,96.181,98.071,94.434,93.110,95.700,94.862,91.058,91.925,88.028,87.508,87.680,85.069,86.330,88.722,92.663
 "49000","Utah",7,SARPP,4,"..."," RPPs: Services: Utilities ","Index",70.023,74.408,80.269,83.065,89.125,87.777,90.980,92.683,90.664,85.120,78.015,78.480,78.727,71.932,71.668,72.858
 "50000","Vermont",1,SARPP,4,"..."," RPPs: Services: Utilities ","Index",129.042,134.772,130.303,134.219,135.366,133.006,127.888,126.642,130.203,130.032,128.840,125.861,140.596,130.479,117.520,121.921
 "51000","Virginia",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",90.927,94.130,92.164,92.342,94.965,92.473,92.910,94.536,94.104,91.547,92.562,94.629,93.853,91.862,92.031,92.350
 "53000","Washington",8,SARPP,4,"..."," RPPs: Services: Utilities ","Index",79.672,81.857,84.565,87.257,89.864,92.128,90.407,95.313,93.601,92.706,94.459,97.216,96.755,91.608,85.335,84.048
 "54000","West Virginia",5,SARPP,4,"..."," RPPs: Services: Utilities ","Index",71.249,75.153,78.302,80.267,84.696,81.198,80.776,86.278,90.781,88.278,85.455,86.483,87.716,85.400,85.315,88.989
 "55000","Wisconsin",3,SARPP,4,"..."," RPPs: Services: Utilities ","Index",99.114,98.383,99.689,96.716,96.217,98.317,95.922,96.716,96.677,96.999,97.764,92.998,93.877,95.411,89.920,89.665
 "56000","Wyoming",7,SARPP,4,"..."," RPPs: Services: Utilities ","Index",70.198,74.238,79.397,83.345,85.380,84.639,86.799,89.286,90.311,87.721,80.501,81.582,82.364,76.312,77.032,74.506
 "00000","United States", ,SARPP,5,"..."," RPPs: Services: Other ","Index",100.308,100.305,100.262,100.268,100.249,100.247,100.239,100.222,100.220,100.217,100.241,100.217,100.183,100.183,100.210,100.160
 "01000","Alabama",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.620,96.523,98.245,99.687,100.731,99.880,99.941,100.076,100.623,99.104,95.920,96.843,96.454,96.145,97.105,98.687
 "02000","Alaska",8,SARPP,5,"..."," RPPs: Services: Other ","Index",102.939,103.559,100.022,101.256,99.565,99.569,100.159,99.799,100.683,101.790,104.389,103.882,103.813,102.403,101.260,103.313
 "04000","Arizona",6,SARPP,5,"..."," RPPs: Services: Other ","Index",102.286,102.063,102.082,100.535,98.821,100.867,99.840,98.649,101.447,99.808,99.332,100.835,99.678,96.369,100.023,102.263
 "05000","Arkansas",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.041,95.757,97.267,98.839,100.032,99.707,99.858,99.571,99.587,98.283,97.937,97.238,99.407,97.203,95.924,95.260
 "06000","California",8,SARPP,5,"..."," RPPs: Services: Other ","Index",101.878,101.888,101.594,101.555,101.923,101.748,101.832,102.667,101.750,103.145,104.427,102.440,101.924,102.043,103.829,104.826
 "08000","Colorado",7,SARPP,5,"..."," RPPs: Services: Other ","Index",100.858,100.438,97.491,100.339,101.395,101.023,99.995,99.791,98.459,98.725,95.273,95.921,97.821,96.829,96.127,96.241
 "09000","Connecticut",1,SARPP,5,"..."," RPPs: Services: Other ","Index",104.704,104.403,102.358,104.008,102.640,103.601,103.179,103.432,104.132,104.358,100.236,102.289,102.471,100.762,104.792,102.639
 "10000","Delaware",2,SARPP,5,"..."," RPPs: Services: Other ","Index",100.770,100.687,101.476,98.908,99.206,98.860,100.978,99.037,99.503,100.967,100.753,101.700,100.033,99.899,100.055,99.682
 "11000","District of Columbia",2,SARPP,5,"..."," RPPs: Services: Other ","Index",105.323,105.082,105.864,106.034,104.317,105.149,106.906,106.879,104.759,102.718,103.930,102.117,103.744,102.342,104.322,102.521
 "12000","Florida",5,SARPP,5,"..."," RPPs: Services: Other ","Index",98.994,98.901,99.697,100.953,100.896,100.268,100.498,101.824,101.359,100.122,99.172,98.304,98.814,100.411,101.115,101.207
 "13000","Georgia",5,SARPP,5,"..."," RPPs: Services: Other ","Index",98.976,92.422,98.392,95.920,99.533,98.426,99.040,98.054,98.253,98.634,97.338,97.345,97.422,98.933,96.955,98.661
 "15000","Hawaii",8,SARPP,5,"..."," RPPs: Services: Other ","Index",99.191,103.264,99.135,99.377,99.095,100.833,99.690,99.747,99.080,98.224,98.175,100.186,104.027,104.326,102.703,101.857
 "16000","Idaho",7,SARPP,5,"..."," RPPs: Services: Other ","Index",100.528,100.168,98.324,100.629,99.325,99.734,99.672,99.407,97.003,99.585,95.594,96.482,95.738,92.168,91.853,93.049
 "17000","Illinois",3,SARPP,5,"..."," RPPs: Services: Other ","Index",100.381,101.435,101.227,101.660,101.310,100.779,98.968,98.423,100.250,100.944,100.439,98.932,101.437,102.083,103.087,100.462
 "18000","Indiana",3,SARPP,5,"..."," RPPs: Services: Other ","Index",98.327,98.363,97.923,95.740,96.514,96.814,95.877,94.090,94.951,94.020,96.551,98.312,98.003,98.279,98.112,98.066
 "19000","Iowa",4,SARPP,5,"..."," RPPs: Services: Other ","Index",96.568,96.849,96.445,93.048,94.618,94.819,94.465,92.072,92.378,91.265,96.300,96.340,96.243,95.310,92.016,93.114
 "20000","Kansas",4,SARPP,5,"..."," RPPs: Services: Other ","Index",96.682,96.873,97.637,96.228,97.506,96.539,97.580,96.005,95.703,94.801,97.140,97.045,97.164,96.568,93.026,94.098
 "21000","Kentucky",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.537,96.466,97.259,98.593,99.167,99.079,99.043,98.539,98.428,97.477,96.302,96.897,96.420,96.483,97.033,98.372
 "22000","Louisiana",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.589,96.711,98.270,99.668,100.467,100.095,100.130,100.475,101.132,99.278,98.272,97.148,99.510,98.799,97.308,95.349
 "23000","Maine",1,SARPP,5,"..."," RPPs: Services: Other ","Index",101.226,101.477,100.083,98.278,98.442,100.913,96.835,100.160,100.569,102.245,99.706,101.528,102.837,101.392,105.957,103.025
 "24000","Maryland",2,SARPP,5,"..."," RPPs: Services: Other ","Index",104.076,104.276,103.855,104.922,102.641,103.011,103.678,105.127,103.856,103.771,102.791,101.133,102.367,102.495,101.182,99.805
 "25000","Massachusetts",1,SARPP,5,"..."," RPPs: Services: Other ","Index",105.039,103.283,101.822,100.840,100.218,98.725,99.290,100.763,104.933,102.986,103.989,102.918,103.451,100.933,104.872,104.698
 "26000","Michigan",3,SARPP,5,"..."," RPPs: Services: Other ","Index",99.303,98.676,97.809,96.494,96.513,97.053,97.439,95.238,94.528,93.305,96.166,99.218,98.117,98.311,97.979,98.423
 "27000","Minnesota",4,SARPP,5,"..."," RPPs: Services: Other ","Index",97.637,99.746,99.511,98.251,97.380,98.268,98.899,96.935,97.403,95.554,100.112,98.418,99.532,99.092,96.448,99.335
 "28000","Mississippi",5,SARPP,5,"..."," RPPs: Services: Other ","Index",96.472,94.523,96.480,98.384,99.107,99.294,99.553,98.795,98.490,96.917,95.676,96.147,95.179,94.698,97.071,98.201
 "29000","Missouri",4,SARPP,5,"..."," RPPs: Services: Other ","Index",95.693,96.878,97.998,97.100,96.858,96.671,98.278,95.771,95.659,96.273,96.485,96.474,95.974,95.266,95.005,95.213
 "30000","Montana",7,SARPP,5,"..."," RPPs: Services: Other ","Index",100.781,99.828,97.943,99.595,98.544,99.681,99.655,99.408,96.721,99.332,96.573,97.334,96.292,92.682,92.659,93.451
 "31000","Nebraska",4,SARPP,5,"..."," RPPs: Services: Other ","Index",97.289,97.142,96.524,94.580,95.647,95.725,95.372,93.188,93.410,92.455,96.599,96.756,96.716,95.845,92.527,92.680
 "32000","Nevada",8,SARPP,5,"..."," RPPs: Services: Other ","Index",99.325,101.065,99.604,102.689,102.121,100.984,101.404,100.112,98.596,100.542,95.410,97.364,95.423,91.644,91.955,94.105
 "33000","New Hampshire",1,SARPP,5,"..."," RPPs: Services: Other ","Index",107.089,103.944,101.876,100.763,99.231,98.958,98.293,100.703,104.348,103.359,102.486,103.169,103.456,100.653,105.041,104.785
 "34000","New Jersey",2,SARPP,5,"..."," RPPs: Services: Other ","Index",98.712,104.955,103.752,104.401,102.570,102.075,104.614,103.838,103.920,106.479,106.210,107.286,106.004,107.396,104.981,103.638
 "35000","New Mexico",6,SARPP,5,"..."," RPPs: Services: Other ","Index",99.822,100.884,99.382,101.853,100.442,100.032,100.282,99.766,97.941,99.524,95.476,97.287,95.754,91.953,92.383,93.686
 "36000","New York",2,SARPP,5,"..."," RPPs: Services: Other ","Index",105.088,105.390,104.040,105.483,103.470,104.231,102.851,104.471,105.463,105.475,105.653,106.425,105.864,107.900,104.346,103.943
 "37000","North Carolina",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.638,96.434,97.993,99.465,99.834,99.967,100.167,100.337,100.743,98.942,98.288,95.804,95.533,99.675,99.661,98.136
 "38000","North Dakota",4,SARPP,5,"..."," RPPs: Services: Other ","Index",96.444,96.140,95.549,93.829,95.593,94.875,94.839,92.217,91.606,91.177,95.891,96.535,96.332,95.033,92.593,90.401
 "39000","Ohio",3,SARPP,5,"..."," RPPs: Services: Other ","Index",97.823,99.157,98.167,96.143,96.454,95.987,96.200,94.825,95.889,95.437,96.250,98.479,97.522,97.520,97.736,97.808
 "40000","Oklahoma",6,SARPP,5,"..."," RPPs: Services: Other ","Index",97.242,95.992,97.561,98.764,99.867,99.552,99.713,99.909,100.152,98.661,97.770,96.844,99.470,97.654,96.337,95.414
 "41000","Oregon",8,SARPP,5,"..."," RPPs: Services: Other ","Index",100.804,99.673,99.095,99.933,101.274,101.542,99.362,101.171,97.104,99.990,103.503,101.791,100.371,99.091,104.434,104.199
 "42000","Pennsylvania",2,SARPP,5,"..."," RPPs: Services: Other ","Index",100.930,101.670,101.230,99.396,99.313,99.634,98.731,99.245,98.838,101.516,99.544,101.196,101.007,99.145,97.988,99.138
 "44000","Rhode Island",1,SARPP,5,"..."," RPPs: Services: Other ","Index",101.083,101.216,99.788,98.649,98.356,101.000,97.771,100.284,100.851,102.121,99.498,101.471,102.036,101.132,105.359,102.458
 "45000","South Carolina",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.515,96.313,98.108,99.458,99.913,99.830,99.750,100.187,100.719,99.063,97.865,95.680,95.016,99.916,99.383,97.404
 "46000","South Dakota",4,SARPP,5,"..."," RPPs: Services: Other ","Index",96.197,96.118,96.010,93.695,95.525,95.211,95.041,92.053,91.699,90.997,96.882,97.272,98.270,95.993,91.688,91.807
 "47000","Tennessee",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.269,96.194,98.150,99.679,100.640,99.810,99.803,100.140,100.827,99.012,94.475,95.913,95.037,94.541,96.551,97.600
 "48000","Texas",6,SARPP,5,"..."," RPPs: Services: Other ","Index",99.770,100.213,100.267,100.063,100.267,100.916,101.068,101.050,98.986,98.836,99.720,100.490,101.272,100.036,98.332,96.419
 "49000","Utah",7,SARPP,5,"..."," RPPs: Services: Other ","Index",99.401,100.959,99.236,101.972,100.972,100.283,100.465,99.703,98.095,100.220,95.920,96.905,96.020,92.651,92.229,94.365
 "50000","Vermont",1,SARPP,5,"..."," RPPs: Services: Other ","Index",100.702,100.859,99.753,97.998,97.927,101.444,97.418,100.415,100.876,102.266,99.846,101.078,102.259,99.868,105.007,101.378
 "51000","Virginia",5,SARPP,5,"..."," RPPs: Services: Other ","Index",101.062,99.481,102.121,102.522,101.717,101.822,103.599,104.139,102.941,100.624,100.839,98.716,99.133,101.029,101.920,99.953
 "53000","Washington",8,SARPP,5,"..."," RPPs: Services: Other ","Index",102.448,102.410,99.976,100.073,101.309,100.431,101.712,101.112,103.082,104.296,103.458,103.643,102.156,102.935,104.456,106.116
 "54000","West Virginia",5,SARPP,5,"..."," RPPs: Services: Other ","Index",97.463,96.029,97.522,98.804,99.619,100.060,100.412,100.257,99.502,97.722,98.450,95.758,95.919,100.302,101.006,99.502
 "55000","Wisconsin",3,SARPP,5,"..."," RPPs: Services: Other ","Index",97.487,97.280,97.199,94.954,95.923,96.073,96.156,93.835,95.108,94.743,95.814,98.335,97.958,98.087,97.863,98.214
 "56000","Wyoming",7,SARPP,5,"..."," RPPs: Services: Other ","Index",100.753,99.872,98.164,99.719,99.245,100.427,99.938,99.638,98.144,99.953,97.385,97.415,96.416,93.591,93.750,94.668
"Note: See the included footnote file."
"SARPP: Regional price parities by state "
"Last updated: December 12, 2024-- new statistics for 2023; revised statistics for 2019-2022."
"U.S. Bureau of Economic Analysis"
